real bug diagnose sim,unreal bug diagnose sim,precision,recall,original precision,original recall
0.7,0.4,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
0.7,0.3,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
0.7,0.2,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
0.7,0.1,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
0.8,0.4,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
0.8,0.3,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
0.8,0.2,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
0.8,0.1,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
0.9,0.4,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
0.9,0.3,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
0.9,0.2,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
0.9,0.1,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
1,0.4,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
1,0.3,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
1,0.2,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
1,0.1,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.005076142131979695
0.6,0.4,0.9999999999759972,0.9999999999759972,0.9999999999639954,0.9999999999639954
0.6,0.3,0.9999999999819975,0.9999999999819975,0.9999999999639954,0.9999999999639954
0.6,0.2,0.9999999999879986,0.9999999999879986,0.9999999999639954,0.9999999999639954
0.6,0.1,0.9999999999939989,0.9999999999939989,0.9999999999639954,0.9999999999639954
0.7,0.4,0.9999999999794262,0.9999999999794262,0.9999999999639954,0.9999999999639954
0.7,0.3,0.9999999999845693,0.9999999999845693,0.9999999999639954,0.9999999999639954
0.7,0.2,0.9999999999897125,0.9999999999897125,0.9999999999639954,0.9999999999639954
0.7,0.1,0.9999999999948569,0.9999999999948569,0.9999999999639954,0.9999999999639954
0.8,0.4,0.999999999981998,0.999999999981998,0.9999999999639954,0.9999999999639954
0.8,0.3,0.9999999999864981,0.9999999999864981,0.9999999999639954,0.9999999999639954
0.8,0.2,0.9999999999909983,0.9999999999909983,0.9999999999639954,0.9999999999639954
0.8,0.1,0.9999999999954998,0.9999999999954998,0.9999999999639954,0.9999999999639954
0.9,0.4,0.9999999999839981,0.9999999999839981,0.9999999999639954,0.9999999999639954
0.9,0.3,0.9999999999879984,0.9999999999879984,0.9999999999639954,0.9999999999639954
0.9,0.2,0.9999999999919985,0.9999999999919985,0.9999999999639954,0.9999999999639954
0.9,0.1,0.9999999999959998,0.9999999999959998,0.9999999999639954,0.9999999999639954
1,0.4,0.9999999999855983,0.9999999999855983,0.9999999999639954,0.9999999999639954
1,0.3,0.9999999999891985,0.9999999999891985,0.9999999999639954,0.9999999999639954
1,0.2,0.9999999999927986,0.9999999999927986,0.9999999999639954,0.9999999999639954
1,0.1,0.9999999999963998,0.9999999999963998,0.9999999999639954,0.9999999999639954
0.6,0.4,0.0,0.0,0.0,0.0
0.6,0.3,0.0,0.0,0.0,0.0
0.6,0.2,0.0,0.0,0.0,0.0
0.6,0.1,0.0,0.0,0.0,0.0
0.7,0.4,0.0,0.0,0.0,0.0
0.7,0.3,0.0,0.0,0.0,0.0
0.7,0.2,0.0,0.0,0.0,0.0
0.7,0.1,0.0,0.0,0.0,0.0
0.8,0.4,0.0,0.0,0.0,0.0
0.8,0.3,0.0,0.0,0.0,0.0
0.8,0.2,0.0,0.0,0.0,0.0
0.8,0.1,0.0,0.0,0.0,0.0
0.9,0.4,0.0,0.0,0.0,0.0
0.9,0.3,0.0,0.0,0.0,0.0
0.9,0.2,0.0,0.0,0.0,0.0
0.9,0.1,0.0,0.0,0.0,0.0
1,0.4,0.0,0.0,0.0,0.0
1,0.3,0.0,0.0,0.0,0.0
1,0.2,0.0,0.0,0.0,0.0
1,0.1,0.0,0.0,0.0,0.0
0.6,0.4,0.07137259501197513,0.07137259501197513,0.048724321719244464,0.048724321719244464
0.6,0.3,0.09295676560787045,0.09295676560787045,0.048724321719244464,0.048724321719244464
0.6,0.2,0.13325124785830242,0.13325124785830242,0.048724321719244464,0.048724321719244464
0.6,0.1,0.2999573104579702,0.2999573104579702,0.048724321719244464,0.048724321719244464
0.7,0.4,0.08228999872650274,0.08228999872650274,0.048724321719244464,0.048724321719244464
0.7,0.3,0.10679606328747493,0.10679606328747493,0.048724321719244464,0.048724321719244464
0.7,0.2,0.152083692135712,0.152083692135712,0.048724321719244464,0.048724321719244464
0.7,0.1,0.33329061993656045,0.33329061993656045,0.048724321719244464,0.048724321719244464
0.8,0.4,0.09286045784650948,0.09286045784650948,0.048724321719244464,0.048724321719244464
0.8,0.3,0.1201024472472711,0.1201024472472711,0.048724321719244464,0.048724321719244464
0.8,0.2,0.1699590547608177,0.1699590547608177,0.048724321719244464,0.048724321719244464
0.8,0.1,0.36333787494312475,0.36333787494312475,0.048724321719244464,0.048724321719244464
0.9,0.4,0.10327432395199601,0.10327432395199601,0.048724321719244464,0.048724321719244464
0.9,0.3,0.133123043701475,0.133123043701475,0.048724321719244464,0.048724321719244464
0.9,0.2,0.1872345733092957,0.1872345733092957,0.048724321719244464,0.048724321719244464
0.9,0.1,0.3910099930010242,0.3910099930010242,0.048724321719244464,0.048724321719244464
1,0.4,0.11355274226020762,0.11355274226020762,0.048724321719244464,0.048724321719244464
1,0.3,0.14588886177734295,0.14588886177734295,0.048724321719244464,0.048724321719244464
1,0.2,0.20396847976793783,0.20396847976793783,0.048724321719244464,0.048724321719244464
1,0.1,0.41662060572470855,0.41662060572470855,0.048724321719244464,0.048724321719244464
0.6,0.4,0.0,0.0,0.0,0.0
0.6,0.3,0.0,0.0,0.0,0.0
0.6,0.2,0.0,0.0,0.0,0.0
0.6,0.1,0.0,0.0,0.0,0.0
0.7,0.4,0.0,0.0,0.0,0.0
0.7,0.3,0.0,0.0,0.0,0.0
0.7,0.2,0.0,0.0,0.0,0.0
0.7,0.1,0.0,0.0,0.0,0.0
0.8,0.4,0.0,0.0,0.0,0.0
0.8,0.3,0.0,0.0,0.0,0.0
0.8,0.2,0.0,0.0,0.0,0.0
0.8,0.1,0.0,0.0,0.0,0.0
0.9,0.4,0.0,0.0,0.0,0.0
0.9,0.3,0.0,0.0,0.0,0.0
0.9,0.2,0.0,0.0,0.0,0.0
0.9,0.1,0.0,0.0,0.0,0.0
1,0.4,0.0,0.0,0.0,0.0
1,0.3,0.0,0.0,0.0,0.0
1,0.2,0.0,0.0,0.0,0.0
1,0.1,0.0,0.0,0.0,0.0
0.6,0.4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.6,0.3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.6,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.6,0.1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.7,0.4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.7,0.3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.7,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.7,0.1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.8,0.4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.8,0.3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.8,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.8,0.1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.9,0.4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.9,0.3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.9,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.9,0.1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
1,0.4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
1,0.3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
1,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
1,0.1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.6,0.4,0.004435720782564508,0.004435720782564508,0.002747863219241474,0.002747863219241474
0.6,0.3,0.05,0.05,0.002747863219241474,0.002747863219241474
0.6,0.2,0.05,0.05,0.002747863219241474,0.002747863219241474
0.6,0.1,0.05,0.05,0.002747863219241474,0.002747863219241474
0.7,0.4,0.005171184591165006,0.005171184591165006,0.002747863219241474,0.002747863219241474
0.7,0.3,0.05,0.05,0.002747863219241474,0.002747863219241474
0.7,0.2,0.05,0.05,0.002747863219241474,0.002747863219241474
0.7,0.1,0.05,0.05,0.002747863219241474,0.002747863219241474
0.8,0.4,0.005905562567880982,0.005905562567880982,0.002747863219241474,0.002747863219241474
0.8,0.3,0.05,0.05,0.002747863219241474,0.002747863219241474
0.8,0.2,0.05,0.05,0.002747863219241474,0.002747863219241474
0.8,0.1,0.05,0.05,0.002747863219241474,0.002747863219241474
0.9,0.4,0.006638857115606676,0.006638857115606676,0.002747863219241474,0.002747863219241474
0.9,0.3,0.05,0.05,0.002747863219241474,0.002747863219241474
0.9,0.2,0.05,0.05,0.002747863219241474,0.002747863219241474
0.9,0.1,0.05,0.05,0.002747863219241474,0.002747863219241474
1,0.4,0.007371070630151569,0.007371070630151569,0.002747863219241474,0.002747863219241474
1,0.3,0.05,0.05,0.002747863219241474,0.002747863219241474
1,0.2,0.05,0.05,0.002747863219241474,0.002747863219241474
1,0.1,0.05,0.05,0.002747863219241474,0.002747863219241474
0.6,0.4,0.0,0.0,0.0,0.0
0.6,0.3,0.0,0.0,0.0,0.0
0.6,0.2,0.0,0.0,0.0,0.0
0.6,0.1,0.0,0.0,0.0,0.0
0.7,0.4,0.0,0.0,0.0,0.0
0.7,0.3,0.0,0.0,0.0,0.0
0.7,0.2,0.0,0.0,0.0,0.0
0.7,0.1,0.0,0.0,0.0,0.0
0.8,0.4,0.0,0.0,0.0,0.0
0.8,0.3,0.0,0.0,0.0,0.0
0.8,0.2,0.0,0.0,0.0,0.0
0.8,0.1,0.0,0.0,0.0,0.0
0.9,0.4,0.0,0.0,0.0,0.0
0.9,0.3,0.0,0.0,0.0,0.0
0.9,0.2,0.0,0.0,0.0,0.0
0.9,0.1,0.0,0.0,0.0,0.0
1,0.4,0.0,0.0,0.0,0.0
1,0.3,0.0,0.0,0.0,0.0
1,0.2,0.0,0.0,0.0,0.0
1,0.1,0.0,0.0,0.0,0.0
0.6,0.4,0.1620183513484376,0.1620183513484376,0.1141315024952033,0.1141315024952033
0.6,0.3,0.20496693182238593,0.20496693182238593,0.1141315024952033,0.1141315024952033
0.6,0.2,0.278886171058408,0.278886171058408,0.1141315024952033,0.1141315024952033
0.6,0.1,0.4673534836135744,0.4673534836135744,0.1141315024952033,0.1141315024952033
0.7,0.4,0.18405312088424433,0.18405312088424433,0.1141315024952033,0.1141315024952033
0.7,0.3,0.23123100489942397,0.23123100489942397,0.1141315024952033,0.1141315024952033
0.7,0.2,0.3109178990030816,0.3109178990030816,0.1141315024952033,0.1141315024952033
0.7,0.1,0.5058471441542027,0.5058471441542027,0.1141315024952033,0.1141315024952033
0.8,0.4,0.2047785704012531,0.2047785704012531,0.1141315024952033,0.1141315024952033
0.8,0.3,0.2556047550417724,0.2556047550417724,0.1141315024952033,0.1141315024952033
0.8,0.2,0.33997669991671053,0.33997669991671053,0.1141315024952033,0.1141315024952033
0.8,0.1,0.5388771495168542,0.5388771495168542,0.1141315024952033,0.1141315024952033
0.9,0.4,0.22463549503058497,0.22463549503058497,0.1141315024952033,0.1141315024952033
0.9,0.3,0.278663126272827,0.278663126272827,0.1141315024952033,0.1141315024952033
0.9,0.2,0.366894930551792,0.366894930551792,0.1141315024952033,0.1141315024952033
0.9,0.1,0.5679912813807063,0.5679912813807063,0.1141315024952033,0.1141315024952033
1,0.4,0.24370976386174262,0.24370976386174262,0.1141315024952033,0.1141315024952033
1,0.3,0.3005467491910483,0.3005467491910483,0.1141315024952033,0.1141315024952033
1,0.2,0.39194259948184346,0.39194259948184346,0.1141315024952033,0.1141315024952033
1,0.1,0.593889332935372,0.593889332935372,0.1141315024952033,0.1141315024952033
0.6,0.4,0.0,0.0,0.0,0.0
0.6,0.3,0.0,0.0,0.0,0.0
0.6,0.2,0.0,0.0,0.0,0.0
0.6,0.1,0.0,0.0,0.0,0.0
0.7,0.4,0.0,0.0,0.0,0.0
0.7,0.3,0.0,0.0,0.0,0.0
0.7,0.2,0.0,0.0,0.0,0.0
0.7,0.1,0.0,0.0,0.0,0.0
0.8,0.4,0.0,0.0,0.0,0.0
0.8,0.3,0.0,0.0,0.0,0.0
0.8,0.2,0.0,0.0,0.0,0.0
0.8,0.1,0.0,0.0,0.0,0.0
0.9,0.4,0.0,0.0,0.0,0.0
0.9,0.3,0.0,0.0,0.0,0.0
0.9,0.2,0.0,0.0,0.0,0.0
0.9,0.1,0.0,0.0,0.0,0.0
1,0.4,0.0,0.0,0.0,0.0
1,0.3,0.0,0.0,0.0,0.0
1,0.2,0.0,0.0,0.0,0.0
1,0.1,0.0,0.0,0.0,0.0
0.6,0.4,2.249999220375275e-49,2.249999220375275e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.6,0.3,2.999998960500367e-49,2.999998960500367e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.6,0.2,4.49999844075055e-49,4.49999844075055e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.6,0.1,8.9999968815011e-49,8.9999968815011e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.7,0.4,2.624999090437821e-49,2.624999090437821e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.7,0.3,3.499998787250428e-49,3.499998787250428e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.7,0.2,5.249998180875642e-49,5.249998180875642e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.7,0.1,1.0499996361751284e-48,1.0499996361751284e-48,1.4999994802501836e-49,1.4999994802501836e-49
0.8,0.4,2.9999989605003668e-49,2.9999989605003668e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.8,0.3,3.99999861400049e-49,3.99999861400049e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.8,0.2,5.9999979210007336e-49,5.9999979210007336e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.8,0.1,1.1999995842001467e-48,1.1999995842001467e-48,1.4999994802501836e-49,1.4999994802501836e-49
0.9,0.4,3.3749988305629127e-49,3.3749988305629127e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.9,0.3,4.4999984407505515e-49,4.4999984407505515e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.9,0.2,6.7499976611258254e-49,6.7499976611258254e-49,1.4999994802501836e-49,1.4999994802501836e-49
0.9,0.1,1.3499995322251651e-48,1.3499995322251651e-48,1.4999994802501836e-49,1.4999994802501836e-49
1,0.4,3.749998700625458e-49,3.749998700625458e-49,1.4999994802501836e-49,1.4999994802501836e-49
1,0.3,4.999998267500612e-49,4.999998267500612e-49,1.4999994802501836e-49,1.4999994802501836e-49
1,0.2,7.499997401250916e-49,7.499997401250916e-49,1.4999994802501836e-49,1.4999994802501836e-49
1,0.1,1.4999994802501833e-48,1.4999994802501833e-48,1.4999994802501836e-49,1.4999994802501836e-49
0.6,0.4,6.749679085580293e-10,6.749679085580293e-10,4.4997683374413655e-10,4.4997683374413655e-10
0.6,0.3,8.999577819129014e-10,8.999577819129014e-10,4.4997683374413655e-10,4.4997683374413655e-10
0.6,0.2,1.3499391900999355e-09,1.3499391900999355e-09,4.4997683374413655e-10,4.4997683374413655e-10
0.6,0.1,2.699878376555199e-09,2.699878376555199e-09,4.4997683374413655e-10,4.4997683374413655e-10
0.7,0.4,7.874625598957819e-10,7.874625598957819e-10,4.4997683374413655e-10,4.4997683374413655e-10
0.7,0.3,1.0499507454075661e-09,1.0499507454075661e-09,4.4997683374413655e-10,4.4997683374413655e-10
0.7,0.2,1.574929054762248e-09,1.574929054762248e-09,4.4997683374413655e-10,4.4997683374413655e-10
0.7,0.1,3.1498581045636927e-09,3.1498581045636927e-09,4.4997683374413655e-10,4.4997683374413655e-10
0.8,0.4,8.999572112082247e-10,8.999572112082247e-10,4.4997683374413655e-10,4.4997683374413655e-10
0.8,0.3,1.1999437088572356e-09,1.1999437088572356e-09,4.4997683374413655e-10,4.4997683374413655e-10
0.8,0.2,1.7999189193233202e-09,1.7999189193233202e-09,4.4997683374413655e-10,4.4997683374413655e-10
0.8,0.1,3.5998378321672243e-09,3.5998378321672243e-09,4.4997683374413655e-10,4.4997683374413655e-10
0.9,0.4,1.0124518624953576e-09,1.0124518624953576e-09,4.4997683374413655e-10,4.4997683374413655e-10
0.9,0.3,1.349936672261909e-09,1.349936672261909e-09,4.4997683374413655e-10,4.4997683374413655e-10
0.9,0.2,2.0249087837831516e-09,2.0249087837831516e-09,4.4997683374413655e-10,4.4997683374413655e-10
0.9,0.1,4.049817559365792e-09,4.049817559365792e-09,4.4997683374413655e-10,4.4997683374413655e-10
1,0.4,1.12494651375718e-09,1.12494651375718e-09,4.4997683374413655e-10,4.4997683374413655e-10
1,0.3,1.4999296356215865e-09,1.4999296356215865e-09,4.4997683374413655e-10,4.4997683374413655e-10
1,0.2,2.2498986481417415e-09,2.2498986481417415e-09,4.4997683374413655e-10,4.4997683374413655e-10
1,0.1,4.4997972861593945e-09,4.4997972861593945e-09,4.4997683374413655e-10,4.4997683374413655e-10
0.6,0.4,0.994642177854134,0.994642177854134,0.9883364011935231,0.9883364011935231
0.6,0.3,0.9962419374092191,0.9962419374092191,0.9883364011935231,0.9883364011935231
0.6,0.2,0.9976614545530781,0.9976614545530781,0.9883364011935231,0.9883364011935231
0.6,0.1,0.9989107833367341,0.9989107833367341,0.9883364011935231,0.9883364011935231
0.7,0.4,0.9954041139407742,0.9954041139407742,0.9883364011935231,0.9883364011935231
0.7,0.3,0.9967771087933829,0.9967771087933829,0.9883364011935231,0.9883364011935231
0.7,0.2,0.9979948847649098,0.9979948847649098,0.9883364011935231,0.9883364011935231
0.7,0.1,0.9990662507540015,0.9990662507540015,0.9883364011935231,0.9883364011935231
0.8,0.4,0.9959718858462392,0.9959718858462392,0.9883364011935231,0.9883364011935231
0.8,0.3,0.9971757433257599,0.9971757433257599,0.9883364011935231,0.9883364011935231
0.8,0.2,0.9982431599110664,0.9982431599110664,0.9883364011935231,0.9883364011935231
0.8,0.1,0.9991819771483904,0.9991819771483904,0.9883364011935231,0.9883364011935231
0.9,0.4,0.9964180440517322,0.9964180440517322,0.9883364011935231,0.9883364011935231
0.9,0.3,0.9974888971831257,0.9974888971831257,0.9883364011935231,0.9883364011935231
0.9,0.2,0.9984381438900721,0.9984381438900721,0.9883364011935231,0.9883364011935231
0.9,0.1,0.9992728418179984,0.9992728418179984,0.9883364011935231,0.9883364011935231
1,0.4,0.9967784466669782,0.9967784466669782,0.9883364011935231,0.9883364011935231
1,0.3,0.9977417988644041,0.9977417988644041,0.9883364011935231,0.9883364011935231
1,0.2,0.9985955783193745,0.9985955783193745,0.9883364011935231,0.9883364011935231
1,0.1,0.9993461941478448,0.9993461941478448,0.9883364011935231,0.9883364011935231
